user_id,preferred_subject,preferred_level
U3219,Business Finance,Expert Level
U3220,Web Development,All Levels
U3221,Web Development,Beginner Level
U3222,Web Development,All Levels
U3223,Graphic Design,Expert Level
U3224,Graphic Design,Intermediate Level
U3225,Musical Instruments,All Levels
U3226,Business Finance,Beginner Level
U3227,Web Development,Intermediate Level
U3228,Graphic Design,Beginner Level
U3229,Web Development,All Levels
U3230,Graphic Design,All Levels
U3231,Business Finance,Intermediate Level
U3232,Web Development,Expert Level
U3233,Web Development,Beginner Level
U3234,Business Finance,All Levels
U3235,Musical Instruments,Intermediate Level
U3236,Web Development,All Levels
U3237,Web Development,Intermediate Level
U3238,Graphic Design,Beginner Level
U3239,Graphic Design,All Levels
U3240,Graphic Design,Expert Level
U3241,Business Finance,Intermediate Level
U3242,Web Development,Expert Level
U3243,Musical Instruments,Expert Level
U3244,Graphic Design,Expert Level
U3245,Web Development,Intermediate Level
U3246,Business Finance,All Levels
U3247,Musical Instruments,Intermediate Level
U3248,Musical Instruments,Intermediate Level
U3249,Business Finance,Beginner Level
U3250,Web Development,Expert Level
U3251,Graphic Design,Intermediate Level
U3252,Business Finance,Intermediate Level
U3253,Business Finance,All Levels
U3254,Graphic Design,Intermediate Level
U3255,Musical Instruments,Expert Level
U3256,Business Finance,Intermediate Level
U3257,Business Finance,All Levels
U3258,Business Finance,All Levels
U3259,Web Development,All Levels
U3260,Business Finance,Intermediate Level
U3261,Musical Instruments,Intermediate Level
U3262,Graphic Design,Beginner Level
U3263,Graphic Design,All Levels
U3264,Musical Instruments,Expert Level
U3265,Web Development,All Levels
U3266,Business Finance,Expert Level
U3267,Business Finance,Expert Level
U3268,Business Finance,Intermediate Level
U3269,Musical Instruments,Beginner Level
U3270,Musical Instruments,Expert Level
U3271,Musical Instruments,Expert Level
U3272,Graphic Design,Beginner Level
U3273,Web Development,Beginner Level
U3274,Graphic Design,All Levels
U3275,Business Finance,All Levels
U3276,Musical Instruments,All Levels
U3277,Web Development,Beginner Level
U3278,Graphic Design,Expert Level
U3279,Web Development,Intermediate Level
U3280,Musical Instruments,Beginner Level
U3281,Web Development,All Levels
U3282,Graphic Design,Beginner Level
U3283,Graphic Design,Expert Level
U3284,Business Finance,Beginner Level
U3285,Musical Instruments,Intermediate Level
U3286,Musical Instruments,Beginner Level
U3287,Musical Instruments,Intermediate Level
U3288,Business Finance,All Levels
U3289,Web Development,Intermediate Level
U3290,Musical Instruments,All Levels
U3291,Musical Instruments,Beginner Level
U3292,Web Development,All Levels
U3293,Graphic Design,Expert Level
U3294,Web Development,All Levels
U3295,Web Development,All Levels
U3296,Web Development,Intermediate Level
U3297,Web Development,Intermediate Level
U3298,Graphic Design,Beginner Level
U3299,Graphic Design,Beginner Level
U3300,Musical Instruments,Expert Level
U3301,Musical Instruments,All Levels
U3302,Graphic Design,Beginner Level
U3303,Musical Instruments,Intermediate Level
U3304,Web Development,Intermediate Level
U3305,Web Development,Expert Level
U3306,Web Development,All Levels
U3307,Business Finance,Beginner Level
U3308,Web Development,Beginner Level
U3309,Graphic Design,All Levels
U3310,Musical Instruments,All Levels
U3311,Web Development,All Levels
U3312,Business Finance,All Levels
U3313,Business Finance,All Levels
U3314,Graphic Design,Beginner Level
U3315,Musical Instruments,Intermediate Level
U3316,Business Finance,Beginner Level
U3317,Graphic Design,Beginner Level
U3318,Musical Instruments,All Levels
U3319,Graphic Design,Expert Level
U3320,Musical Instruments,Expert Level
U3321,Graphic Design,All Levels
U3322,Musical Instruments,Expert Level
U3323,Graphic Design,All Levels
U3324,Graphic Design,Expert Level
U3325,Graphic Design,Beginner Level
U3326,Musical Instruments,All Levels
U3327,Web Development,Beginner Level
U3328,Web Development,Intermediate Level
U3329,Web Development,Beginner Level
U3330,Graphic Design,All Levels
U3331,Musical Instruments,Intermediate Level
U3332,Business Finance,Beginner Level
U3333,Graphic Design,Expert Level
U3334,Graphic Design,Expert Level
U3335,Web Development,All Levels
U3336,Web Development,Intermediate Level
U3337,Graphic Design,Expert Level
U3338,Musical Instruments,Intermediate Level
U3339,Business Finance,All Levels
U3340,Business Finance,Intermediate Level
U3341,Web Development,Beginner Level
U3342,Web Development,Beginner Level
U3343,Business Finance,Intermediate Level
U3344,Graphic Design,Beginner Level
U3345,Business Finance,All Levels
U3346,Musical Instruments,Expert Level
U3347,Musical Instruments,Expert Level
U3348,Web Development,Beginner Level
U3349,Musical Instruments,Expert Level
U3350,Musical Instruments,All Levels
U3351,Business Finance,Intermediate Level
U3352,Web Development,All Levels
U3353,Graphic Design,Intermediate Level
U3354,Graphic Design,Intermediate Level
U3355,Musical Instruments,Intermediate Level
U3356,Web Development,Intermediate Level
U3357,Business Finance,Beginner Level
U3358,Business Finance,Expert Level
U3359,Web Development,All Levels
U3360,Business Finance,All Levels
U3361,Graphic Design,Beginner Level
U3362,Musical Instruments,Intermediate Level
U3363,Musical Instruments,Beginner Level
U3364,Musical Instruments,Expert Level
U3365,Graphic Design,Expert Level
U3366,Web Development,Beginner Level
U3367,Web Development,Expert Level
U3368,Web Development,Beginner Level
U3369,Web Development,Intermediate Level
U3370,Musical Instruments,Intermediate Level
U3371,Business Finance,All Levels
U3372,Graphic Design,Beginner Level
U3373,Graphic Design,Expert Level
U3374,Web Development,Beginner Level
U3375,Business Finance,All Levels
U3376,Business Finance,Expert Level
U3377,Web Development,Intermediate Level
U3378,Musical Instruments,Intermediate Level
U3379,Musical Instruments,Expert Level
U3380,Business Finance,Beginner Level
U3381,Web Development,Beginner Level
U3382,Business Finance,All Levels
U3383,Musical Instruments,Intermediate Level
U3384,Musical Instruments,Expert Level
U3385,Web Development,All Levels
U3386,Graphic Design,All Levels
U3387,Musical Instruments,Expert Level
U3388,Web Development,Intermediate Level
U3389,Web Development,Expert Level
U3390,Musical Instruments,Intermediate Level
U3391,Graphic Design,All Levels
U3392,Musical Instruments,Intermediate Level
U3393,Graphic Design,Intermediate Level
U3394,Business Finance,All Levels
U3395,Musical Instruments,All Levels
U3396,Web Development,Intermediate Level
U3397,Business Finance,Beginner Level
U3398,Business Finance,All Levels
U3399,Business Finance,Beginner Level
U3400,Web Development,Beginner Level
U3401,Musical Instruments,Intermediate Level
U3402,Business Finance,Expert Level
U3403,Musical Instruments,All Levels
U3404,Graphic Design,Intermediate Level
U3405,Musical Instruments,Expert Level
U3406,Graphic Design,Intermediate Level
U3407,Graphic Design,Intermediate Level
U3408,Musical Instruments,Intermediate Level
U3409,Musical Instruments,Expert Level
U3410,Musical Instruments,Beginner Level
U3411,Graphic Design,Intermediate Level
U3412,Musical Instruments,All Levels
U3413,Musical Instruments,Beginner Level
U3414,Web Development,Beginner Level
U3415,Business Finance,All Levels
U3416,Web Development,Intermediate Level
U3417,Business Finance,Expert Level
U3418,Web Development,Expert Level
U3419,Musical Instruments,All Levels
U3420,Graphic Design,Expert Level
U3421,Musical Instruments,Beginner Level
U3422,Graphic Design,Beginner Level
U3423,Graphic Design,Intermediate Level
U3424,Graphic Design,Expert Level
U3425,Musical Instruments,Beginner Level
U3426,Web Development,Expert Level
U3427,Graphic Design,All Levels
U3428,Musical Instruments,Beginner Level
U3429,Business Finance,Expert Level
U3430,Graphic Design,Expert Level
U3431,Graphic Design,Beginner Level
U3432,Web Development,Beginner Level
U3433,Musical Instruments,Intermediate Level
U3434,Business Finance,Intermediate Level
U3435,Business Finance,All Levels
U3436,Business Finance,Beginner Level
U3437,Graphic Design,Expert Level
U3438,Business Finance,Intermediate Level
U3439,Business Finance,All Levels
U3440,Web Development,Expert Level
U3441,Graphic Design,Intermediate Level
U3442,Musical Instruments,All Levels
U3443,Musical Instruments,Intermediate Level
U3444,Web Development,Expert Level
U3445,Graphic Design,All Levels
U3446,Graphic Design,Expert Level
U3447,Business Finance,Beginner Level
U3448,Web Development,Intermediate Level
U3449,Musical Instruments,Expert Level
U3450,Business Finance,All Levels
U3451,Musical Instruments,Expert Level
U3452,Musical Instruments,All Levels
U3453,Web Development,All Levels
U3454,Musical Instruments,All Levels
U3455,Business Finance,Expert Level
U3456,Web Development,Expert Level
U3457,Graphic Design,Intermediate Level
U3458,Web Development,Beginner Level
U3459,Web Development,Expert Level
U3460,Graphic Design,Expert Level
U3461,Graphic Design,Beginner Level
U3462,Business Finance,Beginner Level
U3463,Graphic Design,Beginner Level
U3464,Web Development,Beginner Level
U3465,Business Finance,Expert Level
U3466,Musical Instruments,All Levels
U3467,Musical Instruments,All Levels
U3468,Web Development,Intermediate Level
U3469,Web Development,Expert Level
U3470,Business Finance,Beginner Level
U3471,Graphic Design,Beginner Level
U3472,Graphic Design,All Levels
U3473,Graphic Design,Expert Level
U3474,Business Finance,Intermediate Level
U3475,Graphic Design,Intermediate Level
U3476,Graphic Design,Intermediate Level
U3477,Business Finance,Intermediate Level
U3478,Musical Instruments,Beginner Level
U3479,Musical Instruments,Intermediate Level
U3480,Web Development,All Levels
U3481,Business Finance,Intermediate Level
U3482,Musical Instruments,All Levels
U3483,Web Development,Expert Level
U3484,Graphic Design,Intermediate Level
U3485,Business Finance,Expert Level
U3486,Graphic Design,Expert Level
U3487,Graphic Design,Expert Level
U3488,Business Finance,Expert Level
U3489,Business Finance,Intermediate Level
U3490,Business Finance,All Levels
U3491,Musical Instruments,Beginner Level
U3492,Web Development,Intermediate Level
U3493,Business Finance,Expert Level
U3494,Business Finance,Beginner Level
U3495,Musical Instruments,Expert Level
U3496,Web Development,All Levels
U3497,Musical Instruments,Beginner Level
U3498,Web Development,Beginner Level
U3499,Web Development,Expert Level
U3500,Web Development,Expert Level
U3501,Web Development,Beginner Level
U3502,Web Development,All Levels
U3503,Graphic Design,Expert Level
U3504,Graphic Design,Beginner Level
U3505,Graphic Design,All Levels
U3506,Musical Instruments,Intermediate Level
U3507,Graphic Design,Beginner Level
U3508,Web Development,Beginner Level
U3509,Graphic Design,Expert Level
U3510,Musical Instruments,Beginner Level
U3511,Business Finance,Expert Level
U3512,Web Development,Expert Level
U3513,Musical Instruments,All Levels
U3514,Musical Instruments,All Levels
U3515,Web Development,All Levels
U3516,Graphic Design,Beginner Level
U3517,Web Development,All Levels
U3518,Business Finance,Beginner Level
U3519,Musical Instruments,All Levels
U3520,Graphic Design,Intermediate Level
U3521,Business Finance,Beginner Level
U3522,Musical Instruments,Intermediate Level
U3523,Musical Instruments,All Levels
U3524,Business Finance,Expert Level
U3525,Business Finance,Expert Level
U3526,Graphic Design,Intermediate Level
U3527,Musical Instruments,Intermediate Level
U3528,Business Finance,Beginner Level
U3529,Business Finance,Expert Level
U3530,Graphic Design,Intermediate Level
U3531,Graphic Design,Beginner Level
U3532,Web Development,All Levels
U3533,Graphic Design,Intermediate Level
U3534,Web Development,Intermediate Level
U3535,Musical Instruments,All Levels
U3536,Graphic Design,Expert Level
U3537,Musical Instruments,Expert Level
U3538,Business Finance,Beginner Level
U3539,Musical Instruments,Beginner Level
U3540,Web Development,Beginner Level
U3541,Graphic Design,All Levels
U3542,Business Finance,Intermediate Level
U3543,Musical Instruments,Expert Level
U3544,Business Finance,Intermediate Level
U3545,Musical Instruments,Expert Level
U3546,Business Finance,Expert Level
U3547,Web Development,Expert Level
U3548,Business Finance,All Levels
U3549,Business Finance,All Levels
U3550,Business Finance,All Levels
U3551,Business Finance,Beginner Level
U3552,Business Finance,All Levels
U3553,Business Finance,Expert Level
U3554,Business Finance,Beginner Level
U3555,Business Finance,Intermediate Level
U3556,Business Finance,Beginner Level
U3557,Business Finance,All Levels
U3558,Musical Instruments,Beginner Level
U3559,Business Finance,All Levels
U3560,Musical Instruments,Expert Level
U3561,Business Finance,Expert Level
U3562,Web Development,Intermediate Level
U3563,Musical Instruments,Beginner Level
U3564,Musical Instruments,Intermediate Level
U3565,Graphic Design,All Levels
U3566,Graphic Design,Expert Level
U3567,Musical Instruments,Intermediate Level
U3568,Musical Instruments,Expert Level
U3569,Musical Instruments,Beginner Level
U3570,Graphic Design,Beginner Level
U3571,Business Finance,Beginner Level
U3572,Graphic Design,All Levels
U3573,Musical Instruments,All Levels
U3574,Business Finance,Beginner Level
U3575,Graphic Design,Beginner Level
U3576,Musical Instruments,All Levels
U3577,Web Development,All Levels
U3578,Web Development,Expert Level
U3579,Web Development,All Levels
U3580,Web Development,Expert Level
U3581,Business Finance,Expert Level
U3582,Web Development,Intermediate Level
U3583,Business Finance,Intermediate Level
U3584,Web Development,Beginner Level
U3585,Web Development,Expert Level
U3586,Musical Instruments,Intermediate Level
U3587,Business Finance,All Levels
U3588,Business Finance,All Levels
U3589,Graphic Design,All Levels
U3590,Business Finance,Intermediate Level
U3591,Web Development,Expert Level
U3592,Musical Instruments,Beginner Level
U3593,Business Finance,Expert Level
U3594,Musical Instruments,All Levels
U3595,Business Finance,Beginner Level
U3596,Business Finance,Intermediate Level
U3597,Musical Instruments,Expert Level
U3598,Business Finance,Expert Level
U3599,Business Finance,All Levels
