id,features
3581,"[0.6782029867172241, 0.7056998610496521, 0.23413051664829254, 0.0, 0.3942326009273529, 0.2488059252500534, 0.2927558720111847, 0.07984042167663574, 0.6230361461639404, 1.2005677223205566, 0.3161916136741638, 0.27282246947288513, 0.0, 0.037249282002449036, 0.22569984197616577, 0.618719220161438, 0.0, 0.052585285156965256, 0.3193615972995758, 0.7575591206550598]"
3591,"[0.1778079867362976, 0.0, 0.4439127743244171, 1.0029999017715454, 0.7303611040115356, 0.42293867468833923, 0.24162358045578003, 0.0, 0.5469679832458496, 0.17225545644760132, 0.15614573657512665, 0.06533944606781006, 0.3686245381832123, 0.42789703607559204, 0.42760878801345825, 0.5662571787834167, 1.181697964668274, 0.6254218220710754, 0.16110508143901825, 0.5365050435066223]"
3601,"[0.6705137491226196, 0.0, 0.0, 0.5578611493110657, 0.6765894293785095, 0.0, 0.7833614349365234, 0.7502716779708862, 0.017728155478835106, 0.0, 0.9454279541969299, 0.3480611741542816, 0.0, 0.14211983978748322, 0.0, 1.0175225734710693, 0.30414053797721863, 0.0, 0.0, 0.1706303358078003]"
3611,"[0.0, 0.32670363783836365, 0.22984305024147034, 0.5243825912475586, 0.17268745601177216, 0.051689039915800095, 0.11468693614006042, 0.3026965260505676, 1.1865655183792114, 0.6793407797813416, 0.0, 0.0, 0.9868606328964233, 0.2376677542924881, 0.0, 0.0, 0.0, 0.46630915999412537, 0.0, 0.5201267600059509]"
3621,"[0.3549533784389496, 0.4059215784072876, 0.0, 0.38528162240982056, 0.3254780173301697, 0.5806821584701538, 0.20618833601474762, 0.49788957834243774, 0.21866311132907867, 0.0, 0.7561585903167725, 0.08652977645397186, 0.6905307769775391, 0.429881751537323, 0.0004692047950811684, 0.4310724437236786, 0.6472904682159424, 1.108520746231079, 0.2701193392276764, 0.06497106701135635]"
3631,"[0.04745197296142578, 0.09290163964033127, 0.052080199122428894, 0.9153949618339539, 0.42169857025146484, 1.3023059368133545, 0.0, 0.18150079250335693, 0.059817634522914886, 1.1543296575546265, 0.0, 0.12319690734148026, 0.0, 0.7092518210411072, 0.3200608491897583, 0.0, 0.042788151651620865, 0.0, 0.1410161703824997, 0.5216817855834961]"
3641,"[0.12422946840524673, 0.8204831480979919, 0.30843663215637207, 0.19322074949741364, 0.4439927041530609, 0.36170893907546997, 0.7223013639450073, 0.0, 0.0, 0.1516975462436676, 0.02915380708873272, 0.32393667101860046, 0.9786916971206665, 0.022412318736314774, 0.16229848563671112, 0.0, 0.0, 0.5211389064788818, 0.3229781687259674, 0.8268644213676453]"
3651,"[0.024652985855937004, 0.057462695986032486, 1.1460131406784058, 0.0, 0.3611665964126587, 0.8396932482719421, 0.6811986565589905, 0.0, 0.22450947761535645, 0.0, 0.3546462059020996, 0.1647297739982605, 0.9107915759086609, 0.0, 0.34739425778388977, 0.5177994966506958, 0.4140873849391937, 0.4656446576118469, 0.12994901835918427, 0.6149387955665588]"
3661,"[0.4433026909828186, 0.43906170129776, 0.7451688051223755, 0.0, 0.5914447903633118, 0.6775955557823181, 0.39990857243537903, 0.05571253225207329, 0.0, 0.2666258215904236, 0.3191431760787964, 0.35221022367477417, 0.17382048070430756, 0.0, 0.325347363948822, 0.1849178522825241, 0.8459057211875916, 1.2625761032104492, 0.6516572833061218, 0.7418094873428345]"
3671,"[0.3673159182071686, 0.7610125541687012, 0.978156566619873, 0.0, 0.0, 0.5068355798721313, 0.8445238471031189, 0.19144190847873688, 0.0, 0.0, 0.10391536355018616, 0.0, 0.958484411239624, 0.3216931223869324, 0.6353024244308472, 0.5167847871780396, 0.0, 0.0, 0.0015036547556519508, 0.30613407492637634]"
2,"[0.0, 0.39721575379371643, 0.1365596204996109, 0.9496510028839111, 0.0, 0.7194299101829529, 0.0, 0.3624449670314789, 0.6617087125778198, 0.0, 0.342813104391098, 0.0, 0.5904821753501892, 0.13515105843544006, 0.6602282524108887, 0.6673747301101685, 0.04553123190999031, 0.4427488148212433, 0.7043600082397461, 0.8989076614379883]"
12,"[0.11794532090425491, 0.19888971745967865, 0.11528629809617996, 0.75141841173172, 0.05596580356359482, 0.9484144449234009, 0.4405379891395569, 0.0, 0.4374450147151947, 0.0, 0.053331419825553894, 0.08914173394441605, 0.01079757884144783, 0.004817062523216009, 0.0, 0.6739482879638672, 0.4997663199901581, 1.067400574684143, 0.6425787806510925, 0.0]"
22,"[0.0, 0.47561296820640564, 0.32936516404151917, 0.7855579853057861, 0.0, 0.02217988297343254, 0.0, 0.23925621807575226, 0.07888565212488174, 0.0, 0.702034592628479, 0.18656551837921143, 0.7190476655960083, 0.030190948396921158, 0.12121343612670898, 1.0849446058273315, 0.14488856494426727, 0.0, 0.9052155613899231, 0.5049123764038086]"
32,"[0.0, 0.43808236718177795, 0.4571863114833832, 0.20080220699310303, 0.08343039453029633, 0.27518272399902344, 0.13609923422336578, 0.9266884326934814, 0.0, 0.0766555666923523, 0.2154449224472046, 0.0, 1.2725727558135986, 0.12363110482692719, 0.8393039703369141, 0.15251374244689941, 0.5216179490089417, 0.008595691993832588, 0.49957704544067383, 0.4263973534107208]"
42,"[0.49669209122657776, 0.0, 1.0262770652770996, 0.4135301411151886, 0.7339087724685669, 0.33661869168281555, 1.07932710647583, 0.4080609679222107, 0.03095409832894802, 0.22809189558029175, 0.34469637274742126, 0.0, 0.0665600523352623, 0.2893353998661041, 0.8403092622756958, 0.24648417532444, 0.0, 0.47717589139938354, 0.1576971709728241, 0.0]"
52,"[0.1675719916820526, 0.3753877580165863, 0.0, 0.3817587196826935, 0.6951906085014343, 0.880215585231781, 0.0, 0.1095220074057579, 0.1878504604101181, 0.28142184019088745, 0.0, 0.6348687410354614, 0.8516239523887634, 0.05895039066672325, 0.7139822244644165, 0.0, 0.18296238780021667, 0.008223921991884708, 0.43770086765289307, 1.0683262348175049]"
62,"[0.7149173617362976, 0.2769359052181244, 0.17291662096977234, 0.05349448695778847, 0.0, 0.0, 0.8030399680137634, 0.0902261734008789, 0.11411628872156143, 0.0, 0.0, 0.0, 0.8563355207443237, 0.007435768377035856, 1.1170216798782349, 0.0, 0.04755221679806709, 0.876674473285675, 0.6394627094268799, 1.0147616863250732]"
72,"[0.1994968205690384, 0.4940136671066284, 0.5406801700592041, 0.19743980467319489, 0.0, 0.0005630423547700047, 0.619004487991333, 1.1777597665786743, 0.07709140330553055, 0.6024444103240967, 0.05905270203948021, 0.0757918730378151, 0.24269554018974304, 1.242409110069275, 0.0, 0.6513565182685852, 0.32639172673225403, 0.0, 0.3651098906993866, 0.134633406996727]"
82,"[1.0183298587799072, 0.5062408447265625, 0.33907514810562134, 0.29418814182281494, 0.0, 0.5647319555282593, 0.0, 0.0, 0.0, 0.49615806341171265, 0.3551107943058014, 0.03596354275941849, 0.7793530225753784, 0.3698670268058777, 0.3640039265155792, 0.841876745223999, 0.0, 0.0, 0.6282666921615601, 0.28767886757850647]"
92,"[0.037121884524822235, 0.0, 1.126189112663269, 0.31154340505599976, 0.0, 0.7807066440582275, 0.5479833483695984, 0.0, 0.23968757688999176, 0.07654716819524765, 0.6171797513961792, 1.1445915699005127, 0.15875014662742615, 0.05242443084716797, 0.3322080373764038, 0.5013872981071472, 0.5497044920921326, 0.09034242480993271, 0.700211763381958, 0.00929968897253275]"
102,"[0.31114116311073303, 0.4642433226108551, 0.35717514157295227, 0.675568699836731, 0.7242617011070251, 0.04205998033285141, 1.3000881671905518, 0.08265379071235657, 0.7093499898910522, 0.0, 0.0, 0.03417442366480827, 0.6239892244338989, 0.0, 0.46259674429893494, 0.9091300964355469, 0.0, 0.0, 0.04729214683175087, 0.2695075571537018]"
112,"[0.0, 0.0, 0.6520676016807556, 0.30498310923576355, 0.33647608757019043, 0.4408468008041382, 0.0, 0.21573349833488464, 0.9686674475669861, 0.02295256033539772, 0.283241331577301, 0.12995360791683197, 1.5603418350219727, 0.19710791110992432, 0.20441828668117523, 0.16018182039260864, 0.25948160886764526, 1.0697500705718994, 0.0, 0.34484851360321045]"
122,"[0.06890241801738739, 0.09120882302522659, 0.3854045569896698, 0.1598307490348816, 0.24316012859344482, 0.09798017144203186, 0.17759278416633606, 0.0, 0.09818921983242035, 0.0, 0.20939478278160095, 0.3759622871875763, 0.12729975581169128, 0.8126035928726196, 1.2982827425003052, 0.0, 0.8209617733955383, 0.7519269585609436, 0.4716424345970154, 0.5554244518280029]"
132,"[0.0, 0.23551666736602783, 0.0, 0.20629127323627472, 0.08366302400827408, 0.5660557746887207, 0.7389815449714661, 0.3833078444004059, 0.5847621560096741, 0.0, 0.9198885560035706, 0.7974779009819031, 0.1324130892753601, 0.10243267565965652, 0.07083478569984436, 0.6882233023643494, 1.1005752086639404, 0.4698837399482727, 0.2515466809272766, 0.0]"
142,"[0.13907961547374725, 0.08818741142749786, 0.7515841722488403, 0.0, 0.0, 1.0590566396713257, 0.3148108720779419, 0.0, 0.7360113263130188, 0.7392716407775879, 0.32117319107055664, 0.0, 1.1051915884017944, 0.0, 0.0, 0.17198126018047333, 0.6687123775482178, 0.2843121886253357, 0.0, 0.0]"
152,"[0.0, 0.17632804811000824, 0.22442419826984406, 0.749164879322052, 0.0502084419131279, 0.004849020391702652, 0.4003826081752777, 0.9166908860206604, 0.47340503334999084, 0.12986735999584198, 0.17919287085533142, 0.0, 0.2894456386566162, 0.14437584578990936, 0.08803258836269379, 0.15625198185443878, 0.0, 0.0, 0.41345876455307007, 1.47458815574646]"
162,"[0.0, 0.0, 0.43680432438850403, 0.13640710711479187, 0.5451659560203552, 0.0, 0.5265620350837708, 0.0, 0.41053643822669983, 0.03339005634188652, 1.0118073225021362, 0.30298325419425964, 1.1146762371063232, 0.5631793737411499, 0.2333395630121231, 0.14663010835647583, 0.7958621978759766, 0.06483173370361328, 0.3449413776397705, 0.3950223922729492]"
172,"[1.1639165878295898, 0.9749738574028015, 0.20953071117401123, 0.39439770579338074, 0.5680418014526367, 0.0, 0.505509614944458, 0.5132853388786316, 0.1295117735862732, 0.04092876985669136, 0.0, 0.47429585456848145, 0.5373467206954956, 0.7556971907615662, 0.9557996988296509, 0.18920563161373138, 0.0, 0.0, 0.11575371772050858, 0.33176189661026]"
182,"[0.4101492762565613, 0.3659393787384033, 0.5920522809028625, 0.4029006063938141, 0.0, 0.6132404208183289, 0.8501400947570801, 1.167001485824585, 0.0, 0.0, 0.2553892135620117, 0.8582020401954651, 0.0, 0.19626754522323608, 0.7227315306663513, 0.21500606834888458, 0.17864711582660675, 0.0, 0.13282166421413422, 0.1060219258069992]"
192,"[0.1173306554555893, 0.2638663053512573, 0.43520429730415344, 0.2175685614347458, 0.0, 0.14107786118984222, 0.8615970611572266, 0.7457437515258789, 0.35664454102516174, 0.5887079238891602, 0.0, 0.0, 0.2456308901309967, 0.6112387776374817, 0.10243169218301773, 0.36849454045295715, 0.0, 0.05741111934185028, 0.0, 1.149043083190918]"
202,"[0.24789726734161377, 0.45275789499282837, 0.5999494194984436, 0.5302894115447998, 0.025394748896360397, 0.45668286085128784, 0.0, 1.0484533309936523, 0.20838965475559235, 0.035051729530096054, 1.3385437726974487, 0.0, 0.16220933198928833, 0.03779345378279686, 0.44336801767349243, 0.0, 0.0, 0.0, 0.08285835385322571, 0.7408074140548706]"
212,"[0.12722989916801453, 0.0, 0.8284493088722229, 0.6092208623886108, 0.7772091031074524, 0.0, 0.14363646507263184, 0.38891878724098206, 0.3924010694026947, 0.6757990121841431, 0.0, 0.16716337203979492, 0.0, 1.255860447883606, 0.32564568519592285, 0.12332584708929062, 0.262281596660614, 0.5824372172355652, 0.11306542158126831, 0.0]"
222,"[0.0, 0.08214745670557022, 0.12026731669902802, 0.0, 0.8298624157905579, 0.05326356738805771, 0.0, 0.3131348490715027, 0.19350038468837738, 0.0, 0.24398215115070343, 0.4747503995895386, 0.6052900552749634, 0.019108494743704796, 0.808588445186615, 0.2730482518672943, 0.49994391202926636, 1.2199441194534302, 0.5483980774879456, 0.6828556656837463]"
232,"[0.7135050892829895, 0.8215533494949341, 0.6455739140510559, 0.21784327924251556, 0.0, 0.14732849597930908, 0.1368773877620697, 0.12554822862148285, 0.08278801292181015, 0.5384771227836609, 0.0, 0.4360921382904053, 0.3899143636226654, 0.37352851033210754, 0.8819745182991028, 0.026658277958631516, 0.0, 0.0, 1.3769426345825195, 0.14286388456821442]"
242,"[0.9210902452468872, 0.35088852047920227, 0.0, 0.08511064946651459, 0.05884348228573799, 0.09701181948184967, 0.5724581480026245, 0.22498823702335358, 0.6921153664588928, 0.0, 0.0009236636105924845, 0.4074628949165344, 0.5892515778541565, 0.0, 0.8556702733039856, 0.0, 0.8812865614891052, 0.0, 1.0184221267700195, 0.5324456691741943]"
252,"[0.6677966713905334, 1.062909722328186, 0.2626848816871643, 0.44604185223579407, 0.0, 0.05811195820569992, 0.5039107203483582, 0.11571065336465836, 0.0, 0.1892440915107727, 0.6598717570304871, 0.04269208759069443, 0.2624826431274414, 0.0, 0.1955559104681015, 0.0, 0.8536553382873535, 0.25872117280960083, 0.6610966920852661, 0.307529479265213]"
262,"[0.749957263469696, 0.0, 0.06483038514852524, 0.44194296002388, 0.0, 0.1376904398202896, 0.5878443717956543, 0.08556950837373734, 0.0, 0.2396128624677658, 0.0, 0.05219003185629845, 0.4603862762451172, 0.5600175857543945, 0.24717366695404053, 0.6980949640274048, 0.0, 1.0841572284698486, 0.10150886327028275, 1.104183316230774]"
272,"[0.45334264636039734, 0.0002975854731630534, 0.0, 0.0, 0.0, 0.5486863255500793, 0.0, 0.6138761639595032, 0.6413276195526123, 0.5221477746963501, 1.067670464515686, 0.0, 0.6539828181266785, 0.15264230966567993, 0.025501996278762817, 1.1261483430862427, 0.0, 0.2814498245716095, 0.03834743797779083, 0.44558295607566833]"
282,"[0.012448305264115334, 0.0, 0.8687335848808289, 0.4363250732421875, 0.7731704115867615, 0.6925238370895386, 0.6586470007896423, 0.0, 0.9041779637336731, 0.2619357407093048, 0.45019280910491943, 0.0, 0.0, 0.10742801427841187, 0.42971593141555786, 0.3406309485435486, 0.4299314320087433, 1.0828495025634766, 0.07853275537490845, 0.0]"
292,"[0.017648333683609962, 0.0, 0.0, 0.0, 0.014343108050525188, 0.8296797275543213, 0.16074338555335999, 0.0, 0.36273568868637085, 1.539024829864502, 0.16836485266685486, 0.0, 0.37150314450263977, 0.0, 0.314066618680954, 0.6709198355674744, 1.0248119831085205, 0.046528734266757965, 0.8561381101608276, 0.29176878929138184]"
302,"[0.8159955739974976, 0.6880000829696655, 0.0, 0.22195008397102356, 0.9449266791343689, 0.4987201392650604, 0.12070230394601822, 0.5022187232971191, 0.0, 0.6080706119537354, 0.39209073781967163, 0.026825852692127228, 1.009531855583191, 0.1255500763654709, 0.14431531727313995, 0.5454515814781189, 0.5192272067070007, 0.40492910146713257, 0.6317585706710815, 0.0]"
312,"[0.2502819895744324, 0.0, 0.0, 0.4253591001033783, 0.31871500611305237, 0.1638849824666977, 0.031565867364406586, 0.00413297675549984, 0.4431896209716797, 0.07203685492277145, 0.763296365737915, 0.13443078100681305, 0.7200026512145996, 0.11943577229976654, 0.0, 1.5751341581344604, 0.7628358602523804, 0.3669152557849884, 0.029299892485141754, 0.0]"
322,"[0.15083783864974976, 0.0, 0.2852393388748169, 0.8029362559318542, 0.556599497795105, 1.19251549243927, 0.5446488261222839, 0.5819255709648132, 0.722834587097168, 0.0, 0.02054738625884056, 0.006578489206731319, 0.0, 0.08411698788404465, 0.832172155380249, 0.0, 0.0, 0.0, 0.0, 0.7307783365249634]"
332,"[0.26995301246643066, 0.6641702055931091, 0.0, 0.9341859221458435, 0.39422622323036194, 0.043148964643478394, 0.0, 0.3792452812194824, 0.0, 0.0, 0.38759365677833557, 1.5377815961837769, 0.4616674780845642, 0.0, 0.029845943674445152, 0.0, 0.34566760063171387, 0.6271761655807495, 0.1967095136642456, 0.7292459011077881]"
342,"[0.04881792888045311, 0.08135583996772766, 0.6431402564048767, 0.5767549872398376, 0.6906035542488098, 0.768938422203064, 0.13660553097724915, 0.0, 0.8169301152229309, 0.08561293035745621, 0.3422521948814392, 0.3369487226009369, 0.17506620287895203, 0.10632988065481186, 1.073772668838501, 0.0, 0.035193901509046555, 0.045419491827487946, 0.0, 0.0]"
352,"[0.0, 0.0, 0.0, 0.5754562020301819, 0.1694515347480774, 0.7306539416313171, 0.5021032691001892, 0.5271585583686829, 0.0, 0.9113553166389465, 0.9272858500480652, 0.45524436235427856, 0.06195661798119545, 0.6192779541015625, 0.36087095737457275, 0.9539417624473572, 0.0, 0.4331806004047394, 0.0, 0.7696975469589233]"
362,"[0.0, 0.0, 0.2648232877254486, 0.7491485476493835, 0.2592598795890808, 0.5872632265090942, 1.0468850135803223, 0.12893804907798767, 0.7547522783279419, 0.6138145327568054, 0.4984855055809021, 0.01291054580360651, 0.0, 0.19539164006710052, 0.9889037609100342, 0.0, 0.6844964027404785, 0.5753988027572632, 0.0, 0.0]"
372,"[0.341988742351532, 0.6396623253822327, 0.0, 0.8267934918403625, 1.1488016843795776, 0.5196388363838196, 0.0, 0.14038248360157013, 0.0, 0.6617558002471924, 0.0, 0.16498105227947235, 0.2368151694536209, 0.0, 0.680580735206604, 0.0, 0.12589222192764282, 0.0, 0.8575417399406433, 0.9427574276924133]"
382,"[0.0, 0.4000277519226074, 0.2508019506931305, 0.6481817364692688, 0.6161397099494934, 0.42207029461860657, 0.0, 0.9306496381759644, 0.2945167124271393, 1.0867773294448853, 0.8082817196846008, 0.16131442785263062, 0.8126869201660156, 0.5215767621994019, 0.0, 0.0, 0.10600920021533966, 0.31253060698509216, 0.22115853428840637, 0.0]"
392,"[0.21628932654857635, 0.0, 1.0422356128692627, 0.19091796875, 0.0, 0.5879639983177185, 0.5220077037811279, 0.0, 0.434364914894104, 0.15428870916366577, 1.117626428604126, 0.0, 0.19534435868263245, 0.7180860042572021, 0.3326435983181, 0.121767558157444, 0.3180607855319977, 0.08086638152599335, 0.32698073983192444, 0.820601224899292]"
402,"[0.9907547235488892, 0.2183689922094345, 0.0, 0.0, 0.8564059138298035, 0.9440765976905823, 0.0, 0.37197327613830566, 0.6406607031822205, 0.24341848492622375, 0.371049702167511, 0.6319541335105896, 0.31044095754623413, 0.0476369634270668, 0.0, 0.0, 0.0, 0.0, 0.9486366510391235, 0.5711535811424255]"
412,"[0.05393831431865692, 0.21732491254806519, 0.14350110292434692, 1.2411656379699707, 0.0, 0.5664721727371216, 0.0175156369805336, 0.11704112589359283, 0.0, 0.7413728833198547, 0.22020922601222992, 0.701556384563446, 0.8480710983276367, 0.5808013677597046, 0.0, 0.08225718140602112, 0.19790688157081604, 0.42014068365097046, 0.5518200397491455, 0.0]"
422,"[0.16603019833564758, 0.4649684429168701, 0.0, 0.2591126561164856, 0.09938766062259674, 0.0, 0.387330025434494, 1.5894827842712402, 0.39980384707450867, 0.5011601448059082, 0.0, 0.0, 0.057700201869010925, 0.0, 0.3858882784843445, 0.15174169838428497, 0.5756416916847229, 1.04767644405365, 0.12181232869625092, 0.0]"
432,"[0.4513198435306549, 0.0, 0.3436791002750397, 0.0, 0.0, 0.4459798336029053, 0.0, 0.18976399302482605, 0.7043413519859314, 0.38042721152305603, 0.0, 0.4443437457084656, 1.3684357404708862, 0.07719120383262634, 0.013565353117883205, 0.6517508029937744, 0.0, 0.17442797124385834, 0.5947080254554749, 1.2960262298583984]"
442,"[0.0, 0.4444555342197418, 0.3899737596511841, 0.6883775591850281, 0.768699586391449, 1.1153990030288696, 0.0, 0.03790200129151344, 0.5108142495155334, 0.28602099418640137, 0.12635090947151184, 0.0944833979010582, 0.7854053378105164, 0.1525782346725464, 0.0, 0.7926121950149536, 0.7427457571029663, 0.0, 0.0, 0.0]"
452,"[0.16488339006900787, 0.8989890813827515, 0.07331908494234085, 0.2515212595462799, 0.0441744439303875, 0.17745372653007507, 0.4157995581626892, 1.1289687156677246, 0.760223388671875, 0.08724003285169601, 0.4087069034576416, 0.0, 0.9692961573600769, 0.0, 0.6006232500076294, 0.0, 0.9992127418518066, 0.16463825106620789, 0.20678699016571045, 0.2352675348520279]"
